image_id,category,variant,psnr,ssim
61iHRLoMA1L,jewelry,0,13.961261183368382,0.9246156955050392
81CyW+OY2uL,electronics,0,9.622701625390969,0.44955287817004463
91cKT9WE92L,furniture,0,8.01215008163783,0.1483427482886643
71gr2m3BP0L,furniture,0,11.200283456284863,0.8822502498514265
61PfPBZ5HYL,electronics,0,15.384509830138025,0.6353191021954285
81DnkpASVuL,kitchen,0,9.870281499878647,0.7892480773629973
71QoDcGdyOL,electronics,0,9.508481947691333,0.7159182949741162
71nSb7PbvFL,apparel,0,12.314059514568154,0.8214529617576686
91zcIKjqOLL,home_decor,0,6.340522181379217,0.5185007772711729
71ZDLolQPfL,apparel,0,14.70157668847036,0.7367738068611476
714R-NXc74L,jewelry,0,11.365706129251002,0.8934997985212647
61JxzCJO+fL,electronics,0,13.730944630722755,0.5636206574156924
71wPaM3GndL,apparel,0,10.485232580751497,0.6405934352930414
61O+twckiQL,electronics,0,11.029794959169399,0.5274612198750449
71-vlDVtCaL,electronics,0,7.681519782990439,0.7519422516851364
61ZqKjX4bfL,jewelry,0,18.05992661556559,0.9587381909384367
51+u2V6jq-L,outdoor,0,10.025945862253556,0.7874922948702893
81T-RzDunJL,furniture,0,7.442465815207726,0.32856861599965187
61Sj53jC9BL,electronics,0,10.634728768162047,0.6867911399108213
61zTyockCcL,electronics,0,17.502858644557303,0.5018801340914213
81amesi7ZcL,home_decor,0,13.027630227708825,0.8522737226628566
71s44ZEfIVL,furniture,0,26.01448910517484,0.8252914109919461
A1al+R9mAjL,furniture,0,20.283153340478165,0.8277285560523734
71YXYTXIPWL,electronics,0,7.59279164334721,0.6810459703933873
81Z+PQUNU0L,kitchen,0,14.251967426940178,0.5622182616695267
71TmQasTkNL,home_decor,0,9.29276357753342,0.2379346106528173
816zx5ydGqL,electronics,0,9.303660425993286,0.6948833509261111
81yp862n1qL,apparel,0,18.28431191443603,0.8831040817452039
61GQoO2ZhZL,jewelry,0,8.289226027276488,0.6682840481919615
71j3zUPNSCL,electronics,0,14.936488565601868,0.8455804978941139
A1RV8k9SmpL,home_decor,0,9.708718173213285,0.6867062082790582
81fE8L0uhjL,furniture,0,34.02779682634038,0.9351012067367854
71vagbkGH3L,apparel,0,12.388468494170368,0.570009294029084
616ykZKk9PL,jewelry,0,10.99994367031985,0.15374097879402598
81lYp+XMbnL,furniture,0,9.29443690325,0.7305199860242878
81Rbr9LABbL,apparel,0,10.135639733753354,0.8780921452533555
81Oa0yyXHZL,furniture,0,8.818753499199683,0.7786485002220587
71ZkYsfy8SL,electronics,0,9.2507374766464,0.5269020204341494
71jR-Q+hKnL,apparel,0,8.850248922133884,0.8015671129548512
71frStW-WxL,furniture,0,14.312875630123541,0.8703400704364431
71oqVxzin0L,home_decor,0,14.08739972539389,0.4253562800398295
81j5CRxvnnL,apparel,0,13.609129936317625,0.2178267849701054
